"","AGEP","Major","Major_Category","BSc","Wages.mn","Wages.md","Wages.sd","Wages.n","Earnings.mn","Earnings.md","Earnings.sd","Earnings.n"
"3515",59,"ELECTRICAL ENGINEERING","Engineering",1,107199.532107843,90758.25,90780.5223897825,102,114268.393627451,94287.7375,89695.4530195776,102
"3516",60,"ELECTRICAL ENGINEERING","Engineering",1,108952.524149485,100842.5,82686.152126697,97,119301.87556701,100842.5,85195.1315744898,97
"3517",61,"ELECTRICAL ENGINEERING","Engineering",1,110326.49702381,105884.625,81447.0430373072,84,110916.185547619,105884.625,80749.6617888162,84
"3518",62,"ELECTRICAL ENGINEERING","Engineering",1,89543.9382291667,72606.6,86260.6483609514,72,92563.6108680555,73312.4975,84235.7312967259,72
"3519",63,"ELECTRICAL ENGINEERING","Engineering",1,108641.87125,100842.5,67053.3655346061,76,117342.190625,99329.8625,97914.5425769459,76
"3520",64,"ELECTRICAL ENGINEERING","Engineering",1,111470.508578431,92775.1,84089.1863547065,51,112473.001666667,92775.1,83372.6751443552,51
"3521",22,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,10890.99,10890.99,NA,1,10890.99,10890.99,NA,1
"3522",23,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,50421.25,40337,26680.4176586031,3,50421.25,40337,26680.4176586031,3
"3523",24,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,83094.22,65547.625,68715.858354066,5,83094.22,65547.625,68715.858354066,5
"3524",25,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,39240.3378125,39328.575,20327.1665145504,8,39240.3378125,39328.575,20327.1665145504,8
"3525",26,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,56774.3275,58488.65,31779.3458727945,10,56774.3275,58488.65,31779.3458727945,10
"3526",27,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,41874.848125,50421.25,23949.479588554,8,41874.848125,50421.25,23949.479588554,8
"3527",28,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,56745.5153571429,57984.4375,27139.2868702528,14,56745.5153571429,57984.4375,27139.2868702528,14
"3528",29,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,62739.9575,62522.35,28095.8188943776,19,62793.0325,62522.35,28072.1977149242,19
"3529",30,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,58886.7125,61513.925,19920.8814783952,19,58886.7125,61513.925,19920.8814783952,19
"3530",31,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,72789.37703125,78657.15,45528.4879092298,16,72789.37703125,78657.15,45528.4879092298,16
"3531",32,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,57450.5654411765,50421.25,42360.7788242191,17,58162.3948529412,50421.25,41847.7167314795,17
"3532",33,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,66324.7054411765,73615.025,30450.1306224178,17,69189.8188235294,73615.025,25696.7111564049,17
"3533",34,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,59253.8666176471,55463.375,36547.4259348522,17,59372.5048529412,55463.375,36412.1644857231,17
"3534",35,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,81570.3777777778,75631.875,38780.833131567,18,81234.2361111111,75631.875,38751.5508391617,18
"3535",36,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,102775.314583333,99329.8625,41887.4095907775,18,102775.314583333,99329.8625,41887.4095907775,18
"3536",37,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,68158.915,57480.225,32587.0561012026,19,70122.69,73615.025,33247.252290516,19
"3537",38,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,77547.8825,75631.875,33988.6725380288,17,82471.3692647059,80674,32739.3573593401,17
"3538",39,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,90254.0375,83195.0625,47462.5045501038,18,91934.7458333333,83195.0625,44523.1175355545,18
"3539",40,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,81581.5825,74623.45,39305.5554875531,21,81869.7039285714,74623.45,39974.7897802739,21
"3540",41,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,92394.64875,86220.3375,88749.7045578181,22,92394.64875,86220.3375,88749.7045578181,22
"3541",42,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,83316.0735,78657.15,47423.0731453056,25,87551.4585,80674,42341.062681257,25
"3542",43,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,77915.6610294118,80674,26622.0604877686,17,77915.6610294118,80674,26622.0604877686,17
"3543",44,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,90794.2651785714,81178.2125,57138.4689267483,28,90794.2651785714,81178.2125,57138.4689267483,28
"3544",45,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,82260.5886666667,80674,37346.1953953,15,82395.0453333333,80674,37343.7057512896,15
"3545",46,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,108639.6421,90758.25,83199.7210893466,25,109849.7521,90758.25,84393.0769589816,25
"3546",47,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,71623.385625,78657.15,40703.2774978776,12,74531.0110416667,83699.275,37684.1838949272,12
"3547",48,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,66862.7792708333,68068.6875,35155.5938601416,24,72955.3469791667,73615.025,31801.6044449788,24
"3548",49,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,111767.104166667,83699.275,82494.9794706055,21,111584.627261905,83699.275,82596.9801077657,21
"3549",50,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,77027.5352,80674,47234.8150207971,25,77027.5352,80674,47234.8150207971,25
"3550",51,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,85361.1594,82690.85,44248.7011706531,25,87841.8849,91766.675,44436.5894675167,25
"3551",52,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,90363.6489130435,80674,50950.7159962534,23,90335.5883913044,80674,50961.1166688972,23
"3552",53,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,79777.6222222222,80169.7875,43652.9149867922,18,89912.2934722222,95296.1625,43302.3231630475,18
"3553",54,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,86666.1675,80674,53421.3329168765,19,86697.48175,80674,53466.6983661535,19
"3554",55,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,84909.385,75631.875,54997.7384362558,19,84909.385,75631.875,54997.7384362558,19
"3555",56,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,110075.191111111,86724.55,97690.6785895795,18,113044.4425,86724.55,94921.1838919878,18
"3556",57,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,88605.262625,74623.45,85680.8651767311,20,88605.31304625,74623.45,85680.8327785782,20
"3557",58,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,111206.868055556,93783.525,73904.7978342397,18,111206.868055556,93783.525,73904.7978342397,18
"3558",59,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,72110.1446153846,80674,36842.0420326578,13,77105.7269230769,80674,30017.5883705251,13
"3559",60,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,65245.0975,49412.825,52042.3946815151,10,65245.0975,49412.825,52042.3946815151,10
"3560",61,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,75228.505,75631.875,34160.7596828058,9,75228.505,75631.875,34160.7596828058,9
"3561",62,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,80904.4971428571,84707.7,41247.9380000412,14,80904.4971428571,84707.7,41247.9380000412,14
"3562",63,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,44818.8888888889,43362.275,44170.0254599664,9,60449.4763888889,50421.25,33696.0015828708,9
"3563",64,"ELECTRICAL ENGINEERING TECHNOLOGY","Engineering",1,100934.175,70589.75,111138.733402128,11,106067.975,76640.3,107359.918888993,11
"3564",23,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,25361.88875,25361.88875,213.919246745413,2,25361.88875,25361.88875,213.919246745413,2
"3565",24,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,45379.125,45379.125,NA,1,45379.125,45379.125,NA,1
"3566",25,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,70589.75,70589.75,14261.2831163609,2,70589.75,70589.75,14261.2831163609,2
"3567",26,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,42017.7083333333,30252.75,20377.5055822642,3,42353.85,30252.75,20959.7200274717,3
"3568",27,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,78657.15,78657.15,NA,1,78657.15,78657.15,NA,1
"3569",28,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,65547.625,65547.625,NA,1,65547.625,65547.625,NA,1
"3570",29,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,85211.9125,85211.9125,13548.2189605428,2,85211.9125,85211.9125,13548.2189605428,2
"3571",30,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,44975.755,49412.825,29095.8137530247,3,44975.755,49412.825,29095.8137530247,3
"3572",31,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,50757.3916666667,55463.375,12768.959650661,3,50757.3916666667,55463.375,12768.959650661,3
"3573",32,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,68572.9,70589.75,12226.5033493585,3,68572.9,70589.75,12226.5033493585,3
"3574",33,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,87732.975,80674,30370.1717055876,3,87732.975,80674,30370.1717055876,3
"3575",34,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,56219.69375,51933.8875,50262.1721189769,4,87985.08125,91766.675,41914.3858054098,4
"3576",36,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,50169.14375,53950.7375,29986.8700787137,4,51429.675,53950.7375,27763.7552091526,4
"3577",37,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,99161.7916666667,100842.5,2911.07222603774,3,99161.7916666667,100842.5,2911.07222603774,3
"3578",38,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,79161.3625,78152.9375,29419.405952703,6,79161.3625,78152.9375,29419.405952703,6
"3579",39,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,121299.121428571,90758.25,114290.214570237,7,121299.121428571,90758.25,114290.214570237,7
"3580",40,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,79665.575,90758.25,29914.7198373978,5,81803.436,90758.25,32936.6487114778,5
"3581",41,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,89951.51,83699.275,64992.1893555069,5,88822.074,83699.275,66965.281973075,5
"3582",42,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,100069.374166667,91766.675,97729.1474178786,3,100069.374166667,91766.675,97729.1474178786,3
"3583",43,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,103195.491666667,65043.4125,148523.806477769,6,115800.9722375,73110.8125,141034.35889549,6
"3584",44,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,54858.32,50421.25,28465.4639407476,5,54858.32,50421.25,28465.4639407476,5
"3585",45,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,158625.2525,73615.025,159780.31910264,5,158625.2525,73615.025,159780.31910264,5
"3586",47,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,107901.475,100842.5,90308.9489730254,5,107901.475,100842.5,90308.9489730254,5
"3587",48,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,52270.0291666667,42353.85,49247.5648273557,6,92270.8875,78152.9375,81956.4809464522,6
"3588",49,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,81407.4,70589.75,27848.2033405568,11,80784.01,70589.75,27367.7498953303,11
"3589",50,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,112439.3875,107901.475,63828.6027160076,6,112439.3875,107901.475,63828.6027160076,6
"3590",51,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,75531.0325,55463.375,91356.9109115863,10,76821.8165,55463.375,90390.0604807577,10
"3591",52,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,99946.1222222222,65547.625,126711.364501444,9,99946.1222222222,65547.625,126711.364501444,9
"3592",53,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,104444.017857143,70589.75,61596.1342447988,7,104444.017857143,70589.75,61596.1342447988,7
"3593",54,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,68572.9,64539.2,34266.6712559254,7,68861.0214285714,64539.2,34492.0381786007,7
"3594",55,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,108045.535714286,70589.75,116222.061960746,7,108045.535714286,70589.75,116222.061960746,7
"3595",56,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,97060.90625,110926.75,43055.3388590117,4,97060.90625,110926.75,43055.3388590117,4
"3596",57,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,163652.971428571,100842.5,154110.650679567,7,171144.128571429,100842.5,148161.524646159,7
"3597",58,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,98825.65,78657.15,99097.9611793079,9,99071.0334166667,78657.15,99081.4532261657,9
"3598",59,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,113461.258166667,75631.875,90424.269932266,15,129663.2865,75631.875,115873.142843975,15
"3599",60,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,82942.95625,86724.55,22312.9460948345,4,82942.95625,86724.55,22312.9460948345,4
"3600",61,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,90354.88,30252.75,141450.434322737,5,90959.935,33278.025,141135.194378257,5
"3601",62,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,104573.6725,100.8425,181039.588758686,3,110288.080833333,17143.225,176296.812475356,3
"3602",63,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,81279.055,80674,20710.800796387,5,81279.055,80674,20710.800796387,5
"3603",64,"ENGINEERING AND INDUSTRIAL MANAGEMENT","Engineering",1,161986.669166667,100842.5,151582.362467766,9,161986.669166667,100842.5,151582.362467766,9
"3604",21,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,7058.975,7058.975,NA,1,7058.975,7058.975,NA,1
"3605",22,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,35832.7016666667,26622.42,32165.0165209822,3,35832.7016666667,26622.42,32165.0165209822,3
"3606",23,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,24824.0620833333,15983.53625,21936.4697000235,6,24824.0620833333,15983.53625,21936.4697000235,6
"3607",24,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,39202.521875,37311.725,24156.7632175695,8,39202.521875,37311.725,24156.7632175695,8
"3608",25,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,48404.4,48404.4,NA,1,48404.4,48404.4,NA,1
"3609",26,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,49816.195,49816.195,17969.2167266147,2,49816.195,49816.195,17969.2167266147,2
"3610",27,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,35093.19,39530.26,21702.1557095111,4,36076.404375,41496.68875,22008.3798778407,4
"3611",28,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,39328.575,40337,32785.4461083058,3,39328.575,40337,32785.4461083058,3
"3612",29,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,131095.25,131095.25,NA,1,131095.25,131095.25,NA,1
"3613",30,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,74119.2375,74119.2375,9269.83402563457,2,74119.2375,74119.2375,9269.83402563457,2
"3614",31,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,74825.135,72606.6,22075.0658870025,5,74825.135,72606.6,22075.0658870025,5
"3615",32,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,47900.1875,47900.1875,24957.2454536315,2,47900.1875,47900.1875,24957.2454536315,2
"3616",33,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,65144.255,48404.4,54502.3626835028,3,65144.255,48404.4,54502.3626835028,3
"3617",34,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,24874.4833333333,25210.625,10592.463430617,3,24874.4833333333,25210.625,10592.463430617,3
"3618",35,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,88741.4,88741.4,NA,1,88741.4,88741.4,NA,1
"3619",36,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,57816.3666666667,50421.25,61846.4128449729,3,74623.45,50421.25,41919.4400549435,3
"3620",37,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,218828.225,226895.625,173589.753435737,3,219197.980833333,226895.625,173022.93707529,3
"3621",38,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,36807.5125,36807.5125,NA,1,36807.5125,36807.5125,NA,1
"3622",39,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,87732.975,92775.1,76261.2030340092,3,87732.975,92775.1,76261.2030340092,3
"3623",40,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,85716.125,85716.125,21391.9246745413,2,85716.125,85716.125,21391.9246745413,2
"3624",41,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,85716.125,90758.25,18179.6402247989,3,85716.125,90758.25,18179.6402247989,3
"3625",42,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,83699.275,83699.275,61323.5174003518,2,83699.275,83699.275,61323.5174003518,2
"3626",43,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,63530.775,63530.775,9982.89818145262,2,63530.775,63530.775,9982.89818145262,2
"3627",44,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,94791.95,105884.625,68524.6862673295,5,107094.735,105884.625,50694.7995580957,5
"3628",45,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,82690.85,65547.625,33247.452623312,3,92775.1,95800.375,29863.6853052018,3
"3629",46,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,18252.4925,18252.4925,NA,1,18252.4925,18252.4925,NA,1
"3630",47,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,125548.9125,125548.9125,79150.1212958029,2,125548.9125,125548.9125,79150.1212958029,2
"3631",48,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,40337,20168.5,45814.0251889091,3,40337,20168.5,45814.0251889091,3
"3632",50,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,152070.49,121011,102650.037140481,5,152070.49,121011,102650.037140481,5
"3633",51,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,67276.3535714286,75631.875,42424.6777959367,7,79521.5142857143,75631.875,33775.6071896102,7
"3634",52,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,24706.4125,24706.4125,713.064155818044,2,24706.4125,24706.4125,713.064155818044,2
"3635",53,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,95800.375,95800.375,NA,1,95800.375,95800.375,NA,1
"3636",54,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,127061.55,127061.55,37079.3361025383,2,127061.55,127061.55,37079.3361025383,2
"3637",55,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,58488.65,55967.5875,24327.9265603082,4,58488.65,55967.5875,24327.9265603082,4
"3638",56,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,38320.15,38320.15,NA,1,38320.15,38320.15,NA,1
"3639",58,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,121011,121011,28522.5662327218,2,121011,121011,28522.5662327218,2
"3640",59,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,71093.9625,71093.9625,7843.70571399849,2,71093.9625,71093.9625,7843.70571399849,2
"3641",60,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,200575.7325,166390.125,180084.292553368,3,200575.7325,166390.125,180084.292553368,3
"3642",61,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,20773.555,20773.555,15116.9601033425,2,20773.555,20773.555,15116.9601033425,2
"3643",62,"ENGINEERING MECHANICS PHYSICS AND SCIENCE","Engineering",1,85716.125,85716.125,7130.64155818044,2,85716.125,85716.125,7130.64155818044,2
